rid,Condition,fake_index,share,share01
5e6c1fb9-c5be-c648-7295-13c4c2da39b6,1,1,6.0,1.0
5e6c2920-26cc-6539-c758-28b29cb14332,1,1,5.0,0.8
5e6c29d0-3276-e1df-ead9-31c1be4968c0,1,1,5.0,0.8
5e6c21e2-8f19-1b44-f376-0770282010b0,1,1,3.0,0.4
5e6c29ab-7ece-fff2-116f-fb48d429b6ab,2,1,6.0,1.0
5e6c1cae-ca37-3295-0d8d-4cfde076db34,1,1,1.0,0.0
5e6c2d00-b125-052f-6e35-66c405912558,1,1,2.0,0.2
5e6c295d-6ad9-faa9-c4a6-b372255250ca,2,1,4.0,0.6
5e6c23b3-612a-d16f-dcd0-8ba971ea815e,2,1,6.0,1.0
5e6c30c7-7dd4-40ce-e370-73724be3385c,2,1,5.0,0.8
5e6c3160-4725-1d5a-6670-f900407ac743,2,1,1.0,0.0
5e6c378f-fa03-c8ca-a439-e31448002ac8,1,1,4.0,0.6
5e6c3749-b48d-d809-06cd-4e3daf21adf8,2,1,1.0,0.0
5e6c38c7-2696-230a-271e-050ae7305dfb,1,1,4.0,0.6
5e6c3986-634c-f5a3-a697-3b27464d4299,2,1,2.0,0.2
5e6c39e7-51cc-12b1-0b55-8ec27578bfed,2,1,1.0,0.0
5e6c3518-86a4-02e9-8752-1e1202631128,2,1,2.0,0.2
5e6c3b3d-cb8f-72bd-793c-a9e426a7e899,1,1,5.0,0.8
5e6c3c83-8c00-a88d-3eac-40243a7509eb,2,1,3.0,0.4
5e6c40b0-5640-f040-4076-847eb502fb75,1,1,6.0,1.0
5e6c4140-9a84-c546-d603-ab6ba595d48a,2,1,1.0,0.0
5e6c462d-d52e-8106-0da1-44f0a5ed9608,2,1,4.0,0.6
5e6c49ee-0e17-a622-cd9b-94b72a4c2b36,1,1,2.0,0.2
5e6c5595-c598-8443-d38e-377d2177a6dd,1,1,5.0,0.8
5e6c58f3-8c20-cd29-4aef-09ad35d3cb5a,1,1,1.0,0.0
5e6c5bb7-a5b3-ed50-851d-5ed10a67b7d0,1,1,2.0,0.2
5e6c5b5e-bc84-1125-e1d3-a51182714676,1,1,2.0,0.2
5e6c5cb5-bd6a-fc67-e4e4-7ea65d5d5121,1,1,1.0,0.0
5e6c6613-6fd2-59b4-99e3-05b85fae6770,2,1,4.0,0.6
5e6c5421-6280-d324-504b-a913cca44972,2,1,1.0,0.0
5e6c6654-7ba2-d467-7672-045f529ea3e0,1,1,3.0,0.4
5e6c6601-d86e-4eaf-6899-a4cff3b7ff7e,1,1,3.0,0.4
5e6c6d8d-ad26-ea29-5f12-78f3efd9f982,2,1,2.0,0.2
5e6cb611-6a59-ad79-27d4-c5b2e082d292,2,1,5.0,0.8
5e6cbcec-e54c-3904-2630-698b539cb81a,2,1,3.0,0.4
5e6c4b19-0f69-367d-8d7a-c84c28dba5bf,1,1,5.0,0.8
5e6cc1a3-2dec-e3ad-6235-b69738afc848,1,1,4.0,0.6
5e6cc906-7918-d2c8-bf9a-f46efd880178,1,1,1.0,0.0
5e6cd069-4670-05bc-78c4-9d49eb36744e,1,1,1.0,0.0
5e6cd232-dfae-8920-0e1d-6f96ae4e9976,2,1,1.0,0.0
5e6cd5ba-f75a-aaa0-95f7-1277bee619a6,2,1,1.0,0.0
5e6cd2c0-d1c4-854f-dd50-3955ec4c68f3,2,1,1.0,0.0
5e6cddd5-5dbd-0ee7-1bce-658fd44a59e8,2,1,1.0,0.0
5e6ceded-8885-e4be-1179-114fa93ddd18,1,1,1.0,0.0
5e6cf04a-5f6d-6d3f-0aa9-895e71369a22,2,1,3.0,0.4
5e6cf173-e116-93e1-fe6e-a322b5dad14e,2,1,3.0,0.4
5e6cf396-65be-3697-dd1b-7a3aea32a853,2,1,6.0,1.0
5e6cf399-101d-6a0a-d120-3f614c7a9b5e,1,1,3.0,0.4
5e6d1085-6577-c818-c63b-ea10bda7d8d8,2,1,2.0,0.2
5e6d0fcb-658e-50a2-f44a-0a48ff189c6d,1,1,1.0,0.0
5e6d17d2-d36c-b056-351a-c3e6a348c968,2,1,1.0,0.0
5e6d2251-5d32-ec90-c489-0ee175e3bd09,1,1,1.0,0.0
5e6d228d-0e3b-9813-91c8-d2ed229d0f7c,2,1,1.0,0.0
5e6d28d5-2899-245d-998c-dd9bf3b4cd0d,2,1,2.0,0.2
5e6d27e2-997b-ce22-39cb-4b6849376fff,1,1,2.0,0.2
5e6d2de8-6cf1-7713-f647-10a27fe8e642,2,1,5.0,0.8
5e6d2e27-9030-335d-7c83-a54739bc62d1,1,1,1.0,0.0
5e6d3132-c9f2-3286-0a3d-2955bc49794a,2,1,1.0,0.0
5e6d2828-dad1-4cdd-b72c-7ccaf7b45103,1,1,2.0,0.2
5e6d391e-e56d-6868-99a9-e797c088d14b,2,1,2.0,0.2
5e6d4538-de5f-6eb2-e141-79d8326fa83a,2,1,2.0,0.2
5e6d4cb6-3846-ec2f-bf88-c624df5780ec,2,1,1.0,0.0
5e6d55d8-d5ec-6a54-040e-2cd3b00825cc,1,1,1.0,0.0
5e6d3dcd-52a4-12ce-6546-82692189989f,1,1,1.0,0.0
5e6d5aff-da74-685d-3ecc-41a7c0d4e843,1,1,1.0,0.0
5e6d55a9-41eb-28c7-7cf1-3215b57ad145,1,1,3.0,0.4
5e6d6561-31a7-127b-2f1d-c8b0ea5a11b8,1,1,1.0,0.0
5e6d73dc-1724-d323-3294-08efe0bb109e,2,1,5.0,0.8
5e6d7f03-a272-9256-39a1-a2a17195e3e3,1,1,3.0,0.4
5e6d808f-ac6e-e74c-0b6f-e19dc3c6e085,2,1,1.0,0.0
5e6d83c6-596c-25e6-e900-308f17f9accd,1,1,2.0,0.2
5e6d8a3f-f202-c383-489b-91f78719707d,2,1,5.0,0.8
5e6d8ed2-23aa-0787-5901-f717f2850794,2,1,5.0,0.8
5e6d8f95-76f3-648a-f07e-fe7fb85b651b,2,1,5.0,0.8
5e6d8f40-3e94-33f3-6f74-3cc3df743ef7,1,1,5.0,0.8
5e6d8f9a-cd20-051b-604f-b47c6871a029,1,1,4.0,0.6
5e6d9965-7e2f-8c79-18c1-62e2c6eac98d,1,1,6.0,1.0
5e6da442-c813-f5b4-6aa7-ca6dd186076f,2,1,6.0,1.0
5e6da819-f656-a7d7-8255-8d85e5e6c4df,1,1,1.0,0.0
5e6daa47-274f-ede2-0ca0-5a60d038fc81,2,1,5.0,0.8
5e6da76d-efb3-a8af-558f-0c53e1f63819,2,1,4.0,0.6
5e6daa0e-f9c1-b0e4-5ae7-e2fbbd9e5db5,2,1,4.0,0.6
5e6da74d-4b0c-d4da-055b-70414f2b8da1,2,1,6.0,1.0
5e6dabd1-766f-e1e1-d66c-7c01a51ea692,1,1,2.0,0.2
5e6daece-6fb3-5a5e-b0a7-5d737e62daf0,2,1,1.0,0.0
5e6daaa2-f3a4-862d-cba4-4328471fddc9,2,1,5.0,0.8
5e6db0f1-76d6-a380-5bc3-004f0a178fdf,1,1,2.0,0.2
5e6db0c4-7f2c-dc5b-644e-3de7cc4c291c,1,1,1.0,0.0
5e6dbd0c-fc7e-a81e-8192-e2aac1867a60,1,1,6.0,1.0
5e6dd52e-02b7-fefb-ecbc-312d6be84779,2,1,4.0,0.6
5e6de02c-ceed-54b9-7b58-32180a82e6ec,1,1,2.0,0.2
5e6ddef3-01d8-02b6-ba20-1ce6a72c73a7,2,1,6.0,1.0
5e6e1f17-3255-05be-ea2a-6e34adee07bd,1,1,4.0,0.6
5e6e1be5-b6cf-001d-c7aa-060b6744a829,2,1,3.0,0.4
5e6e2405-2a57-e8cc-d8ee-475e4814de43,1,1,4.0,0.6
5e6e32f3-b354-9f24-6378-00765ce3767c,1,1,6.0,1.0
5e6d4cca-c135-8817-83a3-4035bf21d2f5,1,1,6.0,1.0
5e6daf9a-74e4-577d-6620-0490ce152497,2,1,5.0,0.8
5e6d8e73-6fc7-5a16-8eaf-e9dd41541085,1,1,5.0,0.8
5e6bfd97-84f7-8778-e180-1c91a7efe77c,2,1,3.0,0.4
5e6c1cc0-4e69-433f-4e78-986fc80737ea,2,1,1.0,0.0
5e6c1f56-5705-8560-36db-a0d7de665454,2,1,2.0,0.2
5e6c1e6c-ca3f-6510-3681-a0c3ebcce463,1,1,3.0,0.4
5e6c2377-9a5f-11e5-6688-cb9cdc408525,2,1,5.0,0.8
5e6c2a76-e9a6-d9b7-b526-d2d2ccafd1fe,1,1,1.0,0.0
5e6c2833-bb02-69b6-fc70-9297512a1c76,1,1,6.0,1.0
5e6c1f76-4436-0c34-4e0e-0962169f6ceb,1,1,3.0,0.4
5e6c3b34-dfef-e705-5b9e-3ca4a67582e9,2,1,3.0,0.4
5e6c3903-4e93-088c-dca4-e9bb87d344e6,2,1,6.0,1.0
5e6c3cbd-9c68-e326-0f1b-ceb1564dfda5,1,1,6.0,1.0
5e6c3fcc-ad09-383a-408b-f1b5c08b7696,1,1,4.0,0.6
5e6c4f8d-bd3d-d156-1163-3e3ce1b80e15,1,1,6.0,1.0
5e6c6d44-1cdb-fc6e-abf7-5c5df67baabd,1,1,4.0,0.6
5e6c96ce-b68a-f160-e469-263a33117ec7,2,1,4.0,0.6
5e6ca6c0-657e-6cac-1012-417a72570df2,1,1,1.0,0.0
5e6cbdab-2ed5-98cc-107c-fec53bd1fd50,1,1,5.0,0.8
5e6cc373-e7b7-d85f-b9a0-62c864ab15d2,2,1,3.0,0.4
5e6cecb1-a6f6-da35-cc86-0323cf37fc89,1,1,1.0,0.0
5e6d0b27-0d8c-9d39-dd3b-45cfca9c6cbf,1,1,2.0,0.2
5e6d22ac-8556-ddaa-d050-babe19375eca,2,1,4.0,0.6
5e6d2129-d1a1-3d15-2ddf-802c75906a5b,1,1,6.0,1.0
5e6d25d2-78e8-eec5-7454-478ffc89f1b3,1,1,2.0,0.2
5e6d2660-5fda-363b-5481-f021593444b4,2,1,4.0,0.6
5e6d2666-fa21-4323-391b-1f29f66373f0,1,1,6.0,1.0
5e6d4a90-9a28-2dd8-38f1-de8d3ff8655c,1,1,5.0,0.8
5e6d0994-b582-58c7-3a3f-1cea82d751d9,1,1,1.0,0.0
5e6d89b6-9d29-b647-56f7-24bb951a7858,1,1,4.0,0.6
5e6db638-2032-d34f-76e6-4571465c6276,1,1,3.0,0.4
5e6dc27e-089a-6910-27a3-cad967016203,1,1,6.0,1.0
5e6dd08c-95a6-03a4-90d6-407747d9f207,2,1,6.0,1.0
5e6e22b3-a4ac-c036-5fc9-80b1f97f01e0,2,1,6.0,1.0
5e6d2826-2dc2-ed80-3ab7-ae01194d40aa,2,1,6.0,1.0
5e6c144c-5a70-bd70-6d2d-2046b43f34fa,1,1,3.0,0.4
5e6c1ee0-a978-161c-42e2-62122a842064,2,1,6.0,1.0
5e6c2482-40d0-bdbc-309c-6f63d4269962,2,1,6.0,1.0
5e6c2f43-65f4-6d73-9f5a-859df8ffd59c,1,1,6.0,1.0
5e6c3447-a49e-aa46-bca8-da4fc4626d02,1,1,6.0,1.0
5e6c371a-a824-d9bd-bc47-ebbb7eb9326f,1,1,1.0,0.0
5e6c44a3-3f60-9a43-de0d-3b229e750c71,1,1,1.0,0.0
5e6c3e06-467b-6f99-0298-40544db8b6c8,2,1,6.0,1.0
5e6c56f1-f6a5-0473-39ff-cb1cd50ff725,2,1,4.0,0.6
5e6c5ebf-0afb-e632-36c8-d7cd41c8e7e4,2,1,2.0,0.2
5e6c7e2f-566f-2d2f-018c-671decd83680,2,1,2.0,0.2
5e6c8467-c363-2d5b-e4a3-2395dfaf7d65,1,1,6.0,1.0
5e6c9689-c5fd-9f7d-86f1-c10be628fc91,1,1,6.0,1.0
5e6c9d78-e0a9-e7d2-85b1-cb8f0e0bad5a,2,1,6.0,1.0
5e6cc7ab-6e36-fdd5-a45c-69bb2e8375f0,2,1,5.0,0.8
5e6d1b5a-7ab9-9318-7058-97ec60543cd4,2,1,6.0,1.0
5e6d26b3-0518-2af0-855a-2cad205dee2b,1,1,5.0,0.8
5e6d1f1f-6d2c-838d-0458-d2a46ebe5646,2,1,6.0,1.0
5e6d29cb-e458-ddcf-8456-7322c810465b,1,1,6.0,1.0
5e6d2980-6418-1d42-5f93-52717d031f6f,2,1,6.0,1.0
5e6d38f9-e890-1535-9152-b248205bfc05,2,1,6.0,1.0
5e6d453c-4c13-18fb-8660-b39fb2b1dc02,1,1,6.0,1.0
5e6d47ef-f25a-3045-d72b-5e68f40e0f06,1,1,6.0,1.0
5e6d5a1c-878e-6bac-6e7f-9660b0e6a0d5,2,1,6.0,1.0
5e6d7ec9-49b7-afa6-20fb-40fd0e0a339d,2,1,5.0,0.8
5e6da80a-59d3-545e-be43-de112e415322,1,1,4.0,0.6
5e6db5b8-c246-6a76-5bc8-966a02cea849,1,1,2.0,0.2
5e6bf5c1-8a21-0d12-d0e9-0a18b19c88ec,2,1,3.0,0.4
5e6bf4f8-b627-bde8-26e6-75d9e4d29d14,1,1,1.0,0.0
5e6bf94c-cbcb-097f-db05-1bcb45345540,2,1,6.0,1.0
5e6bfa96-852f-0765-55dc-b5b06ca47b25,1,1,1.0,0.0
5e6bf948-a19b-e629-cfcf-f31b08d4a3b1,1,1,5.0,0.8
5e6bf8b3-18d9-14de-e77e-c648fc30fad6,2,1,3.0,0.4
5e6bfe10-33e7-33e5-1463-4a872019c636,1,1,1.0,0.0
5e6bfc1f-f371-9c56-01d8-c6b1fe75b85c,2,1,5.0,0.8
5e6bf8fc-8bac-cf78-11d7-aee6cec4240e,1,1,1.0,0.0
5e6bfdbf-28b0-62af-caa1-1fa1dfc830b4,1,1,1.0,0.0
5e6bfea0-aefa-9914-0ff1-4cee13d9fc5c,1,1,1.0,0.0
5e6bfb5d-9fd3-3776-ad26-b296a4ac240c,2,1,1.0,0.0
5e6bff41-c847-0302-f327-1585e4b547de,2,1,1.0,0.0
5e6bfe48-7ac4-03d2-eeda-0146a6d3ddf6,2,1,3.0,0.4
5e6bff7b-abe5-cf25-d2b1-e6afa0428516,2,1,6.0,1.0
5e6c1d3a-67bb-4495-97e1-62fccc49a56b,2,1,1.0,0.0
5e6c1db1-c4ad-81c7-61e6-94235866be76,2,1,6.0,1.0
5e6c1c88-c568-3bdc-8a5f-b2e9a1ff4622,1,1,5.0,0.8
5e6c1fab-a8e3-9a0c-d971-37bf4a371d54,1,1,5.0,0.8
5e6c1e33-24aa-c3a3-c6ea-eef8eb396b2c,2,1,3.0,0.4
5e6c1c73-5472-00cc-4af5-393711e890eb,1,1,4.0,0.6
5e6c1d40-bd58-8c84-9095-4ca092fbfe4f,1,1,1.0,0.0
5e6c2067-e64d-4a68-4ae4-b647c8d43a10,2,1,1.0,0.0
5e6c1e7f-d566-850c-0940-088bf03f0569,2,1,4.0,0.6
5e6c1e9f-8128-1d21-a5ff-c04c57cca1f6,1,1,5.0,0.8
5e6c2234-f317-b393-d5f3-e50615894318,2,1,1.0,0.0
5e6c1c9c-2f39-0188-3c10-1ae48747c39a,1,1,5.0,0.8
5e6c21ce-bb46-a2a8-401b-2c5e591293c3,2,1,6.0,1.0
5e6c2291-2e23-4fb8-d02b-ebf7c32161ed,2,1,5.0,0.8
5e6c23df-5d42-3258-ce7a-b88ef50eec51,1,1,1.0,0.0
5e6c20dd-278c-f843-9f00-490dcb3c5754,1,1,5.0,0.8
5e6c22c6-6771-24c7-d8d1-bd7bbb0cfd97,2,1,2.0,0.2
5e6c2442-5a83-05a4-193a-924d103e7de9,1,1,1.0,0.0
5e6c2078-f467-7d04-a53e-d43197af9683,2,1,6.0,1.0
5e6c238c-a95e-579d-33a2-bbfbe0e24a3d,2,1,3.0,0.4
5e6c1f1c-0d21-ad9b-797b-63c1321ea95b,2,1,1.0,0.0
5e6c2330-84ec-5b2c-0943-bb4fedf0b9cc,2,1,3.0,0.4
5e6c2495-2902-a362-f902-24b8808e6c89,2,1,5.0,0.8
5e6c1f77-b3a0-9f03-14ac-9c4933dd9aca,2,1,1.0,0.0
5e6c26b2-10ce-ef3b-9a79-78fc3b88dd77,1,1,2.0,0.2
5e6c23ba-d25b-baf4-1dbd-82355da84280,1,1,6.0,1.0
5e6c2295-16fc-52b6-28c9-3350f4772381,1,1,4.0,0.6
5e6c1ec5-c239-6f6e-d1ee-0a77a15752b7,2,1,3.0,0.4
5e6c2a45-8bfb-82f5-70d2-30c410bd8b69,1,1,6.0,1.0
5e6c2af1-4c60-a636-7026-29b33cc2a73c,1,1,6.0,1.0
5e6c2432-c85c-18eb-6550-a3523bcd5d05,1,1,3.0,0.4
5e6c2a49-a506-8191-bdab-ef198b8aa830,2,1,1.0,0.0
5e6c2bdd-141f-aad9-0316-4cc552750d8f,1,1,2.0,0.2
5e6c2aff-286e-03af-c9be-90db4480179e,1,1,2.0,0.2
5e6c2a6c-8f95-ace0-f690-90471cda7c46,1,1,6.0,1.0
5e6c2c5c-6e7f-def0-3647-324198fe2a69,2,1,1.0,0.0
5e6c3083-6b5d-67b1-38a0-3b643003e4bf,1,1,1.0,0.0
5e6c34eb-35c4-e668-2231-ffc3dc82f0fb,1,1,2.0,0.2
5e6c34e7-58cf-8426-1ca2-fd65ed0d4b66,1,1,1.0,0.0
5e6c3598-f1f8-ef83-bff2-78386d43932a,2,1,1.0,0.0
5e6c33b4-2aa2-2d9f-c6aa-e268fee60313,2,1,2.0,0.2
5e6c3549-df8c-4632-e0ac-29f2e54a5296,1,1,4.0,0.6
5e6c3835-4b26-d92b-a67f-47275d0cfe95,1,1,1.0,0.0
5e6c3bb8-1c65-6932-7fc5-e29b9fe5d910,2,1,3.0,0.4
5e6c394f-a237-d5b6-7344-da6ff97b24a8,2,1,1.0,0.0
5e6c3b29-053f-a5f5-de05-86dd8e49fe95,1,1,4.0,0.6
5e6c3681-4741-5419-ef66-7e47032c9dea,1,1,4.0,0.6
5e6c3c59-e41c-78db-182c-58e09b830837,2,1,4.0,0.6
5e6c3bb8-4bf4-64c8-19dc-f1a28b81bde5,2,1,3.0,0.4
5e6c2929-ffd1-f62a-90de-1ee7a1d2082f,2,1,3.0,0.4
5e6c40bb-4dc5-3081-278c-1e7b71be660b,2,1,4.0,0.6
5e6c4116-2273-d54f-fd9f-3d7e15f238ff,2,1,3.0,0.4
5e6c4112-e0c7-be72-9766-022d7f291138,2,1,1.0,0.0
5e6c45e9-24fd-af39-016c-78754f960ab4,1,1,2.0,0.2
5e6c46ff-578d-6e82-8a76-efe03fed8f87,1,1,1.0,0.0
5e6c4704-3de9-f92f-1672-96874fca4fe0,1,1,2.0,0.2
5e6c394b-d759-b7d4-4e8c-1746f735b11a,2,1,5.0,0.8
5e6c4ef4-9129-268d-b9d7-3b89aeb71f06,2,1,6.0,1.0
5e6c4e6f-7612-29ad-2546-b4348c93aec4,2,1,1.0,0.0
5e6c55d8-f758-0613-cf07-beffe867ed53,1,1,5.0,0.8
5e6c521b-32d3-f805-6d52-9d7f7aee6062,1,1,2.0,0.2
5e6c5c84-e88b-227f-7879-8b470dc26a11,2,1,1.0,0.0
5e6c5659-e345-f36f-4dcb-88ddd960ee14,1,1,1.0,0.0
5e6c5e55-8875-0f21-a885-39d65c41469a,1,1,3.0,0.4
5e6c59c6-8b03-a757-9b22-3cba2311fad7,2,1,5.0,0.8
5e6c61c8-772d-c6bc-c69e-69e392d6e260,1,1,4.0,0.6
5e6c5f05-1651-75c2-b023-9e31120e9eb1,1,1,3.0,0.4
5e6c650f-d8ea-8b5d-eb03-88bf93c27da5,1,1,5.0,0.8
5e6c755b-3c82-fca7-7ccd-4ecdf3441e69,2,1,1.0,0.0
5e6c7754-7b13-43d1-6653-5dd561fda536,2,1,5.0,0.8
5e6c78a6-2cc7-9adb-dd78-1dc1f1cd57a6,2,1,3.0,0.4
5e6c77a5-fe3c-543a-6126-9252760d6adc,1,1,1.0,0.0
5e6c8883-7a22-2a44-1949-52e45af4da5f,2,1,1.0,0.0
5e6c8d03-3f86-fa05-a49a-e5ae213d696b,1,1,5.0,0.8
5e6c8bee-ba36-8be6-fe8c-a0d804ab1cfd,1,1,2.0,0.2
5e6c912e-044e-bb94-5d59-0ca55025b730,2,1,3.0,0.4
5e6c90e7-32cb-0da5-1ef4-8f6cc551217b,2,1,1.0,0.0
5e6cbe5f-01db-0082-6e95-d0634d0dec8f,2,1,4.0,0.6
5e6cc077-f5ec-ca29-19c0-529ec89436a1,2,1,2.0,0.2
5e6cc79f-d45c-f14f-0810-9e9ad829c790,2,1,2.0,0.2
5e6ccc2c-448e-443f-45b9-ebf632868548,2,1,1.0,0.0
5e6ccdb3-b0e5-6266-5fbd-ba7612fa47f2,1,1,1.0,0.0
5e6cd223-8af4-ef99-b106-144a91982ba0,2,1,5.0,0.8
5e6cd244-0285-9438-ad55-d9fcdb36b522,1,1,1.0,0.0
5e6cd260-4ba9-e7f5-d2ad-e01f90fde133,2,1,1.0,0.0
5e6cd2a0-77b9-14c9-6cea-6668ebe5342d,1,1,1.0,0.0
5e6c4a9c-aaf7-998e-ff0d-2ae3cc2d60b6,2,1,4.0,0.6
5e6cd244-2740-0938-ff37-1696b15f813c,2,1,1.0,0.0
5e6cd489-ae62-f326-581c-7045d96227cb,1,1,1.0,0.0
5e6cd2ad-5fce-fe4c-918e-0f173b89305b,2,1,4.0,0.6
5e6cd341-d36d-9036-8398-d1bf46ab3151,1,1,3.0,0.4
5e6cd41b-6008-f57f-35a1-be52312a4147,1,1,4.0,0.6
5e6cd7ea-004a-0240-2956-c626708b6016,2,1,3.0,0.4
5e6cd97e-2bb4-b8be-1179-0983b0374d77,1,1,1.0,0.0
5e6cdfff-83a1-31bb-a86a-62b3fbe20dae,1,1,2.0,0.2
5e6ce712-e89a-05b3-0947-ab56591ded9c,2,1,3.0,0.4
5e6ce7fa-797f-c29d-5326-294582396db7,2,1,1.0,0.0
5e6ce9fd-02e9-7215-f412-9c5a5235112b,2,1,6.0,1.0
5e6ce7f8-2644-1a3a-550c-ae5708f71205,1,1,1.0,0.0
5e6cebe5-41b4-eae4-3903-b187b620d918,2,1,2.0,0.2
5e6ced76-9597-3c54-ccd3-a18a093dc059,2,1,4.0,0.6
5e6ceea9-dd02-fdc7-6f86-f42a1f0e5cb9,2,1,3.0,0.4
5e6ce866-dd69-4e11-ee53-cc5787abe147,1,1,3.0,0.4
5e6cf02c-b49f-e634-9aae-9cb03a74cf3b,1,1,4.0,0.6
5e6cf096-db2e-ec40-a3ec-4bff2b9bbfbc,2,1,1.0,0.0
5e6cf1bc-d8c5-6650-e8d9-af71dd7195af,2,1,1.0,0.0
5e6cedc9-7610-e597-32d5-f9acad945c41,2,1,1.0,0.0
5e6cf096-e417-c68d-09d5-2c44768dca3d,1,1,4.0,0.6
5e6cf639-0edc-1138-ffd0-81f296ccb295,1,1,3.0,0.4
5e6cf59e-2424-d728-df10-98b0300c1e7a,1,1,4.0,0.6
5e6d01b9-c560-3364-9aec-4e0b72f0ccde,1,1,6.0,1.0
5e6d0457-e7a1-87a2-73bf-a24027dc6c2c,2,1,1.0,0.0
5e6c3c68-7e04-2a76-ee1f-b32a214776de,1,1,3.0,0.4
5e6d09ea-5f8d-96b0-83c5-c528dfcde4f7,2,1,6.0,1.0
5e6d19dc-9297-aad8-8e77-c533ea427169,1,1,6.0,1.0
5e6d1a7b-8c0c-84ad-1df0-4f457984438d,1,1,6.0,1.0
5e6c718f-d997-ae12-0a4e-9aefd85f8085,2,1,6.0,1.0
5e6d1a1d-1528-7001-311f-c97fad232bc8,1,1,1.0,0.0
5e6d1f63-050b-a6fc-3ac2-c8dc953c13f5,2,1,3.0,0.4
5e6d1789-1b06-c41b-a963-3622e09d9d73,1,1,4.0,0.6
5e6d1f92-3a86-8a3c-6ede-a09843dbd3de,1,1,5.0,0.8
5e6d2120-9236-bd5f-e79b-01a11c6a1910,1,1,1.0,0.0
5e6d16c4-9b54-2406-93ca-43589a01a60b,2,1,5.0,0.8
5e6d23ef-a815-2837-fceb-eccc49a9ae85,2,1,4.0,0.6
5e6d2691-3335-217d-bca6-326d92cfa6ca,2,1,5.0,0.8
5e6d2958-bad2-f3a6-4fd4-ab897c0ad59d,2,1,5.0,0.8
5e6d2815-dc0e-594b-9e7a-e7570e400682,2,1,6.0,1.0
5e6d22c5-eebf-3157-e487-551e4062272a,2,1,3.0,0.4
5e6d2cfc-69e0-a4af-1310-2ce6b09446b6,1,1,2.0,0.2
5e6d2900-6807-4361-24a7-f94e31bd7ba8,1,1,1.0,0.0
5e6d2a77-b957-f89b-332c-8a7e0aa1fd41,2,1,6.0,1.0
5e6d2daa-5c6a-023a-b240-8d758aca4635,2,1,1.0,0.0
5e6d27ae-0c18-12ae-c0d2-336d360f156d,2,1,4.0,0.6
5e6d34ae-cc86-e139-9ff1-ec98b284b33a,2,1,2.0,0.2
5e6d326f-611a-fd31-ff08-97a3d979b617,2,1,1.0,0.0
5e6d34fa-37d6-007f-fbb9-37609b4d58d2,1,1,5.0,0.8
5e6d3466-45f0-6994-8747-a6a21036f55a,1,1,1.0,0.0
5e6d3606-a026-9483-b03c-e9e5d9a3ac5d,1,1,1.0,0.0
5e6d34de-5ab9-1535-8d1d-ef22a9b297ab,2,1,6.0,1.0
5e6d2641-2f74-5238-9a16-51a542917d19,1,1,6.0,1.0
5e6d36d3-712d-8cd2-8baf-95fceb3d06cc,1,1,5.0,0.8
5e6d38e0-4b9d-df45-0ac9-d23d244f5edc,1,1,3.0,0.4
5e6d3c15-704d-804d-e311-8b9b5427cf6c,2,1,1.0,0.0
5e6d3f99-0955-f6f3-bd50-70295f0a90ef,2,1,4.0,0.6
5e6d3b35-7d3f-e686-3d6b-ed03ee1195cf,2,1,3.0,0.4
5e6d451b-523c-f854-1010-5246e0920b50,2,1,2.0,0.2
5e6d3fd7-fd74-7e17-1a6e-339f8a3ab414,2,1,4.0,0.6
5e6d4845-1364-c5ca-1708-ec5086333542,2,1,5.0,0.8
5e6d32d3-cc22-eb4e-6310-d8ac98c335f2,2,1,4.0,0.6
5e6d4fda-bde7-f0b6-a197-f054a5dcf7d9,1,1,2.0,0.2
5e6d528f-5cbc-2d58-ed98-c0ab8a9c1831,2,1,1.0,0.0
5e6d533d-bd27-b71d-2d12-3dc3837e87c0,1,1,3.0,0.4
5e6d5eab-8b09-afe8-115d-e7de1eafca73,2,1,3.0,0.4
5e6d5da1-ca83-9db2-1623-09171b57a4b8,2,1,4.0,0.6
5e6d65be-9ec3-30cf-d7f0-5bdb5883ea87,2,1,4.0,0.6
5e6d6d95-e9ef-f8f5-64e9-cf098921be5e,2,1,1.0,0.0
5e6d69e8-4986-c8e5-bb1b-2b3313425410,2,1,4.0,0.6
5e6d7a94-bff5-7e7d-f062-182c9f83ec40,2,1,1.0,0.0
5e6d73c6-a293-788e-0f73-eb02206d89d4,2,1,5.0,0.8
5e6d7ff2-2485-4937-65eb-42b0be911392,1,1,4.0,0.6
5e6d7c2e-a69c-b7c5-e7d1-15316268262a,2,1,5.0,0.8
5e6d868f-44e5-23e4-803d-6fd25256420e,1,1,6.0,1.0
5e6d8ae1-f62c-90a6-7cd2-68b295653103,2,1,5.0,0.8
5e6d8a44-c2c1-dd32-9670-d13291e6e217,1,1,5.0,0.8
5e6d87f3-6736-f74b-3bed-2813c659c3f6,2,1,2.0,0.2
5e6d883d-2973-4ea9-3fc6-a4af215d6076,2,1,1.0,0.0
5e6d8ef3-9be9-fa58-3278-a911bc992234,1,1,6.0,1.0
5e6d8aeb-11d9-6c87-c939-c8a0bcff17db,1,1,,
5e6d8f87-5a09-e412-7e77-028c26828697,1,1,6.0,1.0
5e6d8fbc-a93d-9312-5a16-2e68d41e8a75,2,1,1.0,0.0
5e6d8ecf-7958-9f5d-327f-f3c61fd536c3,2,1,2.0,0.2
5e6d94d6-e29f-7fdf-e082-07c034902e59,2,1,3.0,0.4
